861037CD0698665F83AFC574A119E7D9,Java Web程序开发进阶,
861037CD0698665F83AFC574A119E7D9,Java Web程序开发入门,
64EEAE5680D2D2E5C25C4AD096CAB18A,实时计算机图形学 = Real-time rendering,
64EEAE5680D2D2E5C25C4AD096CAB18A,"3D 游戏 = 3D games . 卷1Vol1 , 实时渲染与软件技术real-time rendering and software technology",
0D5B0289DEC5CFBA3081F92379E5BE60,从你的全世界路过 = I belongeo to you : 让所有人心动的故事,
C3FE1C490996971E81E09DA730F2C851,琅琊榜 . 下,
C3FE1C490996971E81E09DA730F2C851,地理信息系统实习教程 = ArcGIS 10 for desktop,
C3FE1C490996971E81E09DA730F2C851,"金字塔原理 : 思考、表达和解决问题的逻辑 = The minto pyramid principle : logic in writing, thinking and problem solving",
C3FE1C490996971E81E09DA730F2C851,王贵与安娜,
C3FE1C490996971E81E09DA730F2C851,Photoshop CS4 中文版标准培训教程,
C3FE1C490996971E81E09DA730F2C851,北风那个吹,
C3FE1C490996971E81E09DA730F2C851,韩语发音快速入门,
B89355BC4280503F64D5EDB4B19B6D95,妙趣横生的算法 : C++语言实现,
B89355BC4280503F64D5EDB4B19B6D95,深入云计算 : Hadoop应用开发实战详解,
B89355BC4280503F64D5EDB4B19B6D95,数据挖掘 : R语言实战,
B89355BC4280503F64D5EDB4B19B6D95,由浅入深学C++ : 基础、进阶与必做300题,
B89355BC4280503F64D5EDB4B19B6D95,精通 SQL : 结构化查询语言详解,
BB24F709D07C29BD769B9BB5A8E8FF7D,Hadoop实战 = Hadoop in action,
BB24F709D07C29BD769B9BB5A8E8FF7D,并行算法导论 = Introduction to parallel algorithms,
1ACB325E35EB359CFC091B7D8E725CE7,C语言程序开发范例宝典,
1ACB325E35EB359CFC091B7D8E725CE7,C语言实例教程,
1ACB325E35EB359CFC091B7D8E725CE7,C 语言程序设计辅导讲案 : 主讲教材《C语言程序设计》 (清华·第二版),
526F29E171DA1345C432116AAEA5A1BB,图像局部不变性特征与描述 = Image local invariant features and descriptors,
526F29E171DA1345C432116AAEA5A1BB,少有人走的路 : 心智成熟的旅程 = The road less traveled,
AAB46E48D1A4A02706CA66A7358CF253,移动通信技术,
AAB46E48D1A4A02706CA66A7358CF253,5G: 关键技术与系统演进,
AAB46E48D1A4A02706CA66A7358CF253,MATLAB图像处理实例详解,
E5276482F989BC842B6FBA4EC924AC82,软件定义网络技术及应用,
2543AE5DBFDACA2FED67B6ECFFB7F6C1,"自组织网络 : GSM, UMTS和LTE的自规划、自优化和自愈合",
2543AE5DBFDACA2FED67B6ECFFB7F6C1,通信原理,
2940900B8C2B65ED5973AFA456782DCC,"大脑圣经 : 注意力集中、记忆力提升、越来越聪明的秘密 = The brain bible : how to stay vital productive, and happy for a lifetime",
2940900B8C2B65ED5973AFA456782DCC,TOEFL词组,
6F6371989DB1CF4E55BE0DEAA60E151E,论法的精神,
6F6371989DB1CF4E55BE0DEAA60E151E,民法总论 = General introduction to civil law,
6F6371989DB1CF4E55BE0DEAA60E151E,民谣中的城市,
6F6371989DB1CF4E55BE0DEAA60E151E,刑法总论,
50B4199C9924E0244DBB86585B306FF7,"编码理论 : 算法、结构和应用 = Coding theory : algorithms, architectures and applications",
50B4199C9924E0244DBB86585B306FF7,非线性泛函分析及其应用,
50B4199C9924E0244DBB86585B306FF7,代数和编码,
FF5C248FCBF01E514D6D809D8EC0B262,史记全本 : 插图本,
FF5C248FCBF01E514D6D809D8EC0B262,资冶通鉴故事 . 中,
E90B556994EBA10B40C90E3C836CD625,数据结构与STL,
E90B556994EBA10B40C90E3C836CD625,深入浅出程序设计,
E90B556994EBA10B40C90E3C836CD625,Head first mobile web中文版,
E90B556994EBA10B40C90E3C836CD625,数学史 = A history of mathematics . 上,
E90B556994EBA10B40C90E3C836CD625,大话处理器 : 处理器基础知识读本,
E90B556994EBA10B40C90E3C836CD625,Head First PHP & MySQL : 中文版,
E90B556994EBA10B40C90E3C836CD625,Head First HTML 与 CSS、XHTML (中文版),
D46A72C81241766E16EDFDEE78730BB1,现代通信技术概论,
D46A72C81241766E16EDFDEE78730BB1,"国家公务员考试专业考试用书 , 银监监管类专业知识 : 2015最新版",
D46A72C81241766E16EDFDEE78730BB1,跟老外学面试英语 = Interview English follow me,
D46A72C81241766E16EDFDEE78730BB1,路由和交换技术,
D46A72C81241766E16EDFDEE78730BB1,Linux系统应用与开发教程 = Linux system administration and application development,
D46A72C81241766E16EDFDEE78730BB1,计算机网络技术,
D46A72C81241766E16EDFDEE78730BB1,7天攻克500强面试英语,
21EDC7CFD78168013878CD11DD347600,LTE/LTE-Advanced-UMTS长期演进理论与实践 = LTE-LTE UMTS long term evolution : from theory to practice,
21EDC7CFD78168013878CD11DD347600,M2M通信,
3A2D69E64859EF26219F6056B024E4BA,无线Mesh网络应用技术,
3A2D69E64859EF26219F6056B024E4BA,Java程序员面试笔试宝典,
3A2D69E64859EF26219F6056B024E4BA,无线Mesh网络基础 = Essentials of wireless mesh networking,
3A2D69E64859EF26219F6056B024E4BA,MySQL管理之道 : 性能调优、高可用与监控 = Management of MySQL : peformance optimization、High availability and surveillance,
3A2D69E64859EF26219F6056B024E4BA,Java程序员面试宝典,
3A2D69E64859EF26219F6056B024E4BA,计算机网络管理与安全技术,
3A2D69E64859EF26219F6056B024E4BA,无线 Mesh 网络架构与协议,
3A2D69E64859EF26219F6056B024E4BA,计算机网络管理 = Network management,
3A2D69E64859EF26219F6056B024E4BA,SNMP 简单网络管理协议,
3A2D69E64859EF26219F6056B024E4BA,网络管理,
66FC41EBCDE0B192DD6A969FB1435460,Swarm intelligence =群体智能 /群体智能,
66FC41EBCDE0B192DD6A969FB1435460,"考研数学基础核心讲义 , 理工类 : 2014",
66FC41EBCDE0B192DD6A969FB1435460,新型粒子群算法理论与实践,
66FC41EBCDE0B192DD6A969FB1435460,群智能优化算法理论与应用,
FD79C41C174CC48231F3282DC77E50B8,数据挖掘技术,
FD79C41C174CC48231F3282DC77E50B8,SPSS统计分析,
FD79C41C174CC48231F3282DC77E50B8,SPSS统计分析实用教程 = SPSS guide to data analysis,
12371894643D1C5058E27244A6DD5A83,光通信原理与技术,
12371894643D1C5058E27244A6DD5A83,无源定位与跟踪 = Passive location and tracking,
A2DD1BF148764A7BCCBB6FDB201CEB98,Node.js入门经典,
A723C76C5C8E1D7750BA1E9D70626637,玩儿,
A723C76C5C8E1D7750BA1E9D70626637,绑架游戏,
A723C76C5C8E1D7750BA1E9D70626637,荷塘月色,
A723C76C5C8E1D7750BA1E9D70626637,伊豆的舞女,
5BB57AD1D4B22576D1ED4E8088694722,协作通信及其在 LTE-Advanced 中的应用 = Cooperative communication and its application in LTE-Advanced systems,
0E58641E17C554479C365E909FE50460,数字调制解调技术的MATLAB和FPGA实现,
0E58641E17C554479C365E909FE50460,卫星通信导论,
A0F28C28073E42EC1400DD431C202554,GPS接收机硬件实现方法 = Fundamentals of GPS receivers : a hardware approach,
A0F28C28073E42EC1400DD431C202554,GPS 卫星导航定位原理与方法,
A0F28C28073E42EC1400DD431C202554,卫星通信,
A0F28C28073E42EC1400DD431C202554,无线通信 FPGA 设计,
EFDA845B71ED60755EA77096C7EEF868,ADS高速电路信号完整性应用实例,
EFDA845B71ED60755EA77096C7EEF868,MATLAB 在射频电路设计中的应用,
EFDA845B71ED60755EA77096C7EEF868,射频电路工程设计 = RF circuit design,
57F0033768C0B95738B3E5E4F01EF705,实战Java虚拟机 : JVM故障诊断与性能优化,
57F0033768C0B95738B3E5E4F01EF705,量化研究与统计分析 : SPSS (PASW) 数据分析范例解析,
57F0033768C0B95738B3E5E4F01EF705,问卷统计分析实务 : SPSS操作与应用,
57F0033768C0B95738B3E5E4F01EF705,Java 网络编程,
0F149095AB24EF3F5C485F50F80B477B,模糊数学理论及其应用,
0F149095AB24EF3F5C485F50F80B477B,应用时间序列分析,
0F149095AB24EF3F5C485F50F80B477B,应用时间序列分析,
0F149095AB24EF3F5C485F50F80B477B,模糊数学及其应用,
C0F14692DCBFB87D2B1AC214E2A6E439,MATLAB数学计算与仿真应用,
577D2D4721D845C97AC9F84F88165EAF,UG NX 8.5运动分析教程,
577D2D4721D845C97AC9F84F88165EAF,机械原理教程,
577D2D4721D845C97AC9F84F88165EAF,机构动态仿真 : 使用MATLAB和SIMULINK = Simulations of machines : Using MATLAB and SIMULINK,
A91E57880357D7611FE5C5D82A5AFF9F,新编 16-32 位微型计算机原理及应用,
999B07A7143445FE37EAAC97DF0BD064,"超人气漫画从新手到高手 , 素描技法综合篇",
A4968F6D0068894F1C389429487D2598,为你而战 : 德约科维奇的世界 = The sporting statesman : Novak Djokovic and the rise of Serbia,
A4968F6D0068894F1C389429487D2598,有一种潇洒叫魏晋风度 : 魏晋南北朝诗歌品鉴,
A4968F6D0068894F1C389429487D2598,追随你的心 = Follow your heart : 用苹果撬动世界,
A4968F6D0068894F1C389429487D2598,"25 岁, 我赚了 3 个亿",
DC85F6B8D9B640D48694435B298EF542,Excel 2007应用大全,
B432812BFAC617D9DB2EA6ADCB2A3786,动物农场 = Animal farm,
B432812BFAC617D9DB2EA6ADCB2A3786,GPS 原理与接收机设计 = Principles of GPS and receiver design,
B432812BFAC617D9DB2EA6ADCB2A3786,"全球定位系统 = Global positioning system : 信号、测量与性能signals, measurements, and performance",
9DF832065293673270F8CC5797AFCBDC,新大学英语四级全攻略,
9DF832065293673270F8CC5797AFCBDC,技巧提高版英语四级 710 分全真预测卷 : 5套预测试题+10 套真题(新题型) : 2010年12月(完整版)——2006年6月,
9DF832065293673270F8CC5797AFCBDC,英语四级满分范文背诵,
075897BD31BBEF3AC83206F4784741A6,理论力学辅导与习题解答,
075897BD31BBEF3AC83206F4784741A6,理论力学 (第六版) 同步辅导及习题全解,
075897BD31BBEF3AC83206F4784741A6,理论力学解题和应试指南,
40452742465A4D129F92EB6B7F8F8B2F,控制理论MATLAB教程 = MATLAB for control engineers,
40452742465A4D129F92EB6B7F8F8B2F,机器人学 = Robotics,
40452742465A4D129F92EB6B7F8F8B2F,机器人控制系统的设计与 MATLAB 仿真,
7FEABC2A3C5452BE1FDDC34AB9E0B8EA,时间旅行者的妻子 = The time traveler's wife,
7FEABC2A3C5452BE1FDDC34AB9E0B8EA,明朝那些事儿 . 贰,
B87A297D56F6F1EF74700E216AD21A42,浪潮之巅 = On top of tides . 下册,
595E84FCDCFBF07E55098FFD03C2A71C,考研英语精英计划12句作文法,
595E84FCDCFBF07E55098FFD03C2A71C,60天突破考研英语翻译 : 完形填空,
A05DE54A0D107D35E929ABFB165C49E4,商务英语笔译 = Business english translation,
A05DE54A0D107D35E929ABFB165C49E4,审计学 : 一种整合方法 = Auditing and assurance services,
A05DE54A0D107D35E929ABFB165C49E4,商务英语阅读 = Business English reading,
A05DE54A0D107D35E929ABFB165C49E4,品读美国文化娱乐 = Culture and entertainment,
A05DE54A0D107D35E929ABFB165C49E4,实用商务英语听说 . 第二册,
B16FEDB4734238BD4ABEE386F9C78214,许地山精品集,
6F11DA18B43E8C8324B179C87C092D83,网页制作实务教程,
6F11DA18B43E8C8324B179C87C092D83,Linux C 程序基础与实例讲解,
6F11DA18B43E8C8324B179C87C092D83,Photoshop CS5 中文版从新手到高手,
6F11DA18B43E8C8324B179C87C092D83,OpenGL 编程与实例,
2854FFAE271EAD575CB546D4BC16BA24,密码编码学与网络安全 : 原理与实践 = Cryptography and network security : principles and practice,
2854FFAE271EAD575CB546D4BC16BA24,专利信息分析及典型应用,
2854FFAE271EAD575CB546D4BC16BA24,密码学原理与实践 = Cryptography theory and practice,
2854FFAE271EAD575CB546D4BC16BA24,专利检索策略及应用,
2854FFAE271EAD575CB546D4BC16BA24,密码编码学与网络安全 = Cryptography and network security : 原理与实践principles and practices,
EE59C3676D26549841C704B0A13CA523,Go语言程序设计 = Programming in Go : creating applications for the 21st century,
EE59C3676D26549841C704B0A13CA523,Go语言编程 = The Go programming language,
EE59C3676D26549841C704B0A13CA523,设计模式之禅 = The Zen of design patterns,
EF90F954789E162817FDF150EF810703,Python 核心编程,
9467C9DCD4880FB234FDC8ABF984904D,新一代视频压缩编码标准 : H.264/AVC,
3537A17743AB594D4197E580C3BECD62,数据链技术与系统,
3537A17743AB594D4197E580C3BECD62,Turbo 与 LDPC 编解码及其应用,
3537A17743AB594D4197E580C3BECD62,数据链理论与系统 = Theory and system of data link,
3537A17743AB594D4197E580C3BECD62,多元LDPC码及其在无线通信中的应用 = Nonbinary low-density parity-check codes and their applications in wireless communications,
3537A17743AB594D4197E580C3BECD62,LDPC 码理论与应用,
471EA86EE92EEB30C83D384A34F9496F,2015年考研英语阅读200篇,
471EA86EE92EEB30C83D384A34F9496F,期货与期权市场导论 = Fundamentals of futures and options markets,
471EA86EE92EEB30C83D384A34F9496F,"考研数学复习全书 , 数学一",
C02C2414F9EE9232CB8C520876AE3ED9,数据结构与 STL,
BDE86C32F28E7E9C5E54DB7D9202CE1D,Oracle数据库管理从入门到精通,
BDE86C32F28E7E9C5E54DB7D9202CE1D,数据仓库设计 : 现代原理与方法,
BDE86C32F28E7E9C5E54DB7D9202CE1D,Oracle Database 9i/10g/11g 编程艺术 : 深入数据库体系结构,
BDE86C32F28E7E9C5E54DB7D9202CE1D,数据仓库应用指南 : 数据仓库与商务智能最佳实践 = The Data warehouse mentor : practical data warehouse and business intelligence insights,
C304E860F94407B2CA621A851976654C,车载网络技术 : 基于Simulink仿真设计,
C304E860F94407B2CA621A851976654C,车联网系统,
C304E860F94407B2CA621A851976654C,VANET : 车载网技术及应用 = VANET : vehicular applications and inter-networking technologies,
C304E860F94407B2CA621A851976654C,车联网技术及应用,
C304E860F94407B2CA621A851976654C,UMTS 中的 LTE : 基于OFDMA和SC-FDMA的无线接入,
C304E860F94407B2CA621A851976654C,TD-LTE-Advanced移动通信系统设计 = TD-LTE-Advanced mobile communications system design,
C47B86076C60D95D413FA8EC9B2DB328,无线Mesh网络应用技术,
C47B86076C60D95D413FA8EC9B2DB328,无线Mesh网络基础 = Essentials of wireless mesh networking,
C47B86076C60D95D413FA8EC9B2DB328,Linux C编程从入门到精通,
C47B86076C60D95D413FA8EC9B2DB328,无线 Mesh 网络架构与协议,
C47B86076C60D95D413FA8EC9B2DB328,Linux 常用工具速查实用手册,
31461ACF22A5101166C127B0A0AB3D7C,HTML5 Canvas开发详解,
31461ACF22A5101166C127B0A0AB3D7C,"HTML5 Canvas核心技术 : 图形、动画与游戏开发 = Core HTML5 Canvas : graphics, animation, and development",
31461ACF22A5101166C127B0A0AB3D7C,HTML5 Canvas基础教程 = Foundation HTML5 Canvas : for games and entertainment,
045A8001E14A9749D67CB308D099EB7E,大数据革命 : 理论、模式与技术创新,
045A8001E14A9749D67CB308D099EB7E,数据通信与计算机网络教程,
0EEF405CBE627D527EBC99DEFB432199,2014年计算机专业基础综合考试指导全书,
B4987B66D5A60E998CB31285C7894E60,Linux 网络编程,
9D1FCC94136291FD167C71A4B03BD8DE,百度联盟实战 : 网站广告赚钱揭秘,
6E81C5453BD57E61DEA96A3B7928A58A,考研英语词汇词根+联想记忆法 : 便携版,
6E81C5453BD57E61DEA96A3B7928A58A,2016考研英语30天攻克考研英语写作,
6E81C5453BD57E61DEA96A3B7928A58A,"2015年MBA、MPA、MPAcc管理类联考英语语法概要与长难句分类突破 , 英语二",
6E81C5453BD57E61DEA96A3B7928A58A,理论力学辅导及习题精解 : 哈工大第7版,
4B24478D853C0B10C94167450EB7F9B1,单片机 C 语言轻松入门,
9FDD889FDC1B17119616867E7F59A11E,风起陇西,
9FDD889FDC1B17119616867E7F59A11E,道德动物 = The moral animal,
9FDD889FDC1B17119616867E7F59A11E,不可不知的中国文化常识,
6BEE8F9F6A81D7682FD485DC07FC83AB,MATLAB语言与控制系统仿真,
6BEE8F9F6A81D7682FD485DC07FC83AB,MATLAB 语言及机械工程应用,
E66A194BD134AA87540ED9DFF7F7CA7A,逻辑思考力,
E66A194BD134AA87540ED9DFF7F7CA7A,思考的力量 : 批判性思考成就卓越人生 = Critical thinking : tools for taking charge of your professional and personal life,
12B99A79AAA6917442038EBD69734EE4,万物静默如谜,
12B99A79AAA6917442038EBD69734EE4,全面掌握日语6000词,
12B99A79AAA6917442038EBD69734EE4,梦中小屋的安妮 = Anne's house of dreams : 插图·中文导读英文版,
12B99A79AAA6917442038EBD69734EE4,矩阵论与数值分析 : 理论及其工程应用,
12B99A79AAA6917442038EBD69734EE4,日本人最爱背诵的名篇佳段,
109DBBE56A736305CDDF156FF7E9EAF3,菊与刀 = The Chrysanthemum and sword : 中文导读英文版,
109DBBE56A736305CDDF156FF7E9EAF3,大地之灯,
109DBBE56A736305CDDF156FF7E9EAF3,710分 (新题型) 大学英语六级考试完形填空、翻译与写作高分突破,
109DBBE56A736305CDDF156FF7E9EAF3,大学英语六级考试710分备课教案大全 = Lesson plan for CET-6,
30FBA7C04253EF08474EDEF77536878F,黑格尔历史哲学 = Friedrich Hegel,
5E122C48123DC1B5195F40A9294E99EF,Raspberry Pi创意项目制作,
5E122C48123DC1B5195F40A9294E99EF,Raspberry Pi用户指南,
AC64200305107ADD310EED4FB1F3D32D,机械设计,
9C020A347433A3A1C87AD74B6FD242DF,ACM/ICPC算法基础训练教程,
9C020A347433A3A1C87AD74B6FD242DF,埃及,
9459560B4A8CE7385AB60423060D6E61,揭秘家用路由器0day漏洞挖掘技术,
9459560B4A8CE7385AB60423060D6E61,高质量嵌入式Linux C编程,
9459560B4A8CE7385AB60423060D6E61,Android应用开发实践教程,
9459560B4A8CE7385AB60423060D6E61,Linux C编程从基础到实践,
9459560B4A8CE7385AB60423060D6E61,白帽子讲Web安全,
9459560B4A8CE7385AB60423060D6E61,加密与解密,
D2170C1CFC981BD7FD0C0C7900C0A97A,理论力学,
D2170C1CFC981BD7FD0C0C7900C0A97A,理论力学知识精要与真题详解,
F2FF0C2E1884109DA872BD6C4ABAFD6C,德国民法总论 = Allgemeiner teil des BGB,
2B1E14074DF3234BCDAC44E9CD093424,机械设计学习指导,
2B1E14074DF3234BCDAC44E9CD093424,机械原理,
2B1E14074DF3234BCDAC44E9CD093424,理论力学,
2B1E14074DF3234BCDAC44E9CD093424,理论力学,
D40B119314F0DC50FEA5123AACB48C19,"雅思9分密码 , 写作",
D40B119314F0DC50FEA5123AACB48C19,雅思写作高分宝典,
4DC2BA4ACEE205819F8598C6EC565077,SPSS统计分析高级教程,
4DC2BA4ACEE205819F8598C6EC565077,Excel 统计分析典型实例,
B2D8CCE0EB988DC9AAF2D663740EB921,不能说的秘密 : Photoshop人像摄影后期高端修饰与调色圣经,
B2D8CCE0EB988DC9AAF2D663740EB921,行摄 : Photoshop CS6后期修片高手之道,
7DD4628DCBB19798A9713657D3D26C34,计量经济学基础 . 上册 = Basic econometrics,
11CB56C5506ADEC23E1AA54003B1C51D,数学的美与理,
EFBE877E595F806AA0BA66E91471F980,《计量经济学基础》(第五版) 学生习题解答手册 = Student solutions manual of basic econometrics,
EFBE877E595F806AA0BA66E91471F980,曼昆《经济学原理 (宏观经济学分册) 》 (第5、6版) 笔记和课后习题 (含考研真题) 详解,
8A1DEF314470FBA10E596C90D62522EB,中级财务会计 = Intermediate financial accounting,
8A1DEF314470FBA10E596C90D62522EB,审计学 = Auditing,
8A1DEF314470FBA10E596C90D62522EB,2010 全国审计专业技术资格考试答题精选与试题精练,
B4CB748FC013BBEC140CFDBB287FCA8B,微观经济学考研真题及强化习题详解,
B4CB748FC013BBEC140CFDBB287FCA8B,西方经济学 (宏观部分) 考研真题与典型题详解,
B4CB748FC013BBEC140CFDBB287FCA8B,微观经济学 (第2版) 习题集,
C3F88DEC8320938FE8E8BF16EDCDCF55,毛泽东思想和中国特色社会主义理论体系概论,
C3F88DEC8320938FE8E8BF16EDCDCF55,最新企业会计制度重点与难点解答,
C3F88DEC8320938FE8E8BF16EDCDCF55,MBA 现代财务管理精华读本 = Harvard business school master of business administration,
D103825A2531247A5199F275D9F64984,21天突破新托福词汇,
3F1982A76B6C0B5F831C9140C1BBF782,面向大数据的高效能垃圾文本分类,
3F1982A76B6C0B5F831C9140C1BBF782,过程挖掘 : 业务过程的发现、合规和改进,
3F1982A76B6C0B5F831C9140C1BBF782,实用 Java 语言程序设计 : 基于Eclipse,
3F1982A76B6C0B5F831C9140C1BBF782,Java 开发实战 1200 例 . 第1卷,
49BE96D05E9D05E73B76E53C5881C9AC,MATLAB R2012a超级学习手册,
4619D1A6D03B87528FDF68446BA596F5,互联网金融 : 框架与实践,
4619D1A6D03B87528FDF68446BA596F5,互联网金融 = Internet finance : 重塑金融生态,
4619D1A6D03B87528FDF68446BA596F5,计算机网络联考辅导教程 : 2013版,
4619D1A6D03B87528FDF68446BA596F5,"全国计算机等级考试一本通 , 三级数据库技术",
4619D1A6D03B87528FDF68446BA596F5,微波工程导论,
4619D1A6D03B87528FDF68446BA596F5,微波技术基础,
4619D1A6D03B87528FDF68446BA596F5,CCNA 自学指南 : Cisco网络设备互连,
066B879CBB9132AB4E9798205B210A4A,精通MATLAB,
1ED78AB8EC8172BDC7ACAA4B937DC2FA,"素描初步 = Drawing foundation , 几何体基础教程",
1ED78AB8EC8172BDC7ACAA4B937DC2FA,艺术原来如此神奇 : 详解80幅杰作,
1ED78AB8EC8172BDC7ACAA4B937DC2FA,滚滚红尘,
EDBF2178172780E528913A274B845F73,C语言程序设计,
EDBF2178172780E528913A274B845F73,LTE FDD技术原理与网络规划 = LTE FOD technology principle and Network planning,
EDBF2178172780E528913A274B845F73,LTE : UMTS长期演进理论与实践 = LTE-the UMTS long term evolution from theory to practice,
5A9B0800DFBD210E44A0A5627E42AE85,逻辑学导论,
F95AF2E074129EA7D9DA53378BCC2341,信息安全理论与技术,
E879689CAB10D274CD468171D07CD5F8,无线通信 = Wireless communications,
E879689CAB10D274CD468171D07CD5F8,"经济学原理 , 宏观经济学分册",
E879689CAB10D274CD468171D07CD5F8,自适应滤波器原理 = Adaptive filter theory,
E879689CAB10D274CD468171D07CD5F8,"经济学原理 , 微观经济学分册",
E879689CAB10D274CD468171D07CD5F8,无线通信原理与应用 = Wireless communications principles and practice,
063D1C5AF6936CEC54914328948246A2,现代操作系统,
723A12B5A3096DD24203926DD532246F,数学建模竞赛 : 获奖论文精选与点评 . 第二卷,
0AA8DFBC33E491D3312ADBEF1DBB3AA0,数据库系统原理及应用,
0AA8DFBC33E491D3312ADBEF1DBB3AA0,微信公众平台应用开发实战,
0AA8DFBC33E491D3312ADBEF1DBB3AA0,数据库系统导论 = An Introduction to database systems,
1A1515D250D76973357C0A1C8793B4D0,神探伽利略的苦恼,
1A1515D250D76973357C0A1C8793B4D0,"无端端, 一个人。",
96FBF18F18A84D9430FCFCD43665F123,需求分析与系统设计 = Requirements analysis and system design,
96FBF18F18A84D9430FCFCD43665F123,数据结构 : 基于C++模板类的实现,
96FBF18F18A84D9430FCFCD43665F123,软件工程,
584D8A01706C3E782ECE981D7376972B,C/C++ 软件工程师就业求职手册 = Handbook for C/C++ software engineering interview,
584D8A01706C3E782ECE981D7376972B,二级 C++ 语言程序设计,
5C207FCC4895401B3E8EFA7DD59848F1,六级词汇词根 + 联想记忆法 : 乱序版,
35852B15C32A81408152D70667BDF7B3,HTML5权威指南 = The Definitive guide to HTML5,
3F394C9CABCE9D6D9B60FB9A45A1582E,Excel 2010使用详解,
DA7BFDDF416CBF7CABB10C35D2E99D1E,计算机算法 = Computer algorithms : C++版C++,
D4E25539B226F7AA71F2F8DBFC938D5F,宇宙的精灵 : 通俗量子力学史,
D4E25539B226F7AA71F2F8DBFC938D5F,像物理学家一样思考 = The Dancing wu li masters,
BE3E25A8E82E237902FF15B854A1D939,绿野仙踪 = Wizara of OZ,
BE3E25A8E82E237902FF15B854A1D939,珍惜友情 = Treasure the fellowship,
BE3E25A8E82E237902FF15B854A1D939,洒满阳光的海湾 = A sun-washed bay,
63D06FEA66BDAB536C66C432F76AA849,理论力学 . Ⅱ,
63D06FEA66BDAB536C66C432F76AA849,理论力学辅导与题解,
63D06FEA66BDAB536C66C432F76AA849,材料力学 . Ⅰ,
DBC05C2A5839F3F21DA52EF3B3CD36AA,完全掌握InDesign CC超级手册,
DBC05C2A5839F3F21DA52EF3B3CD36AA,Android可穿戴设备高级编程,
DBC05C2A5839F3F21DA52EF3B3CD36AA,Android大学教程 = Android how to program,
DBC05C2A5839F3F21DA52EF3B3CD36AA,移动设计 = Mobile design,
DBC05C2A5839F3F21DA52EF3B3CD36AA,BLOG 启示录 : WordPress博客建设与经营,
DBC05C2A5839F3F21DA52EF3B3CD36AA,设计师生存手册 : InDesign CS4中文版,
DBC05C2A5839F3F21DA52EF3B3CD36AA,Adobe InDesign CS5 中文版经典教程,
3E5B59C779567DB1BBCE48E51C95B081,VC++项目开发实战密码,
3E5B59C779567DB1BBCE48E51C95B081,Linux Shell编程从入门到精通,
3E5B59C779567DB1BBCE48E51C95B081,Linux Shell编程与编辑器使用详解,
3E5B59C779567DB1BBCE48E51C95B081,Visual C++网络编程开发与实战,
3E5B59C779567DB1BBCE48E51C95B081,Android应用开发入门 = Android apps for absolute beginners,
3E5B59C779567DB1BBCE48E51C95B081,嵌入式软件开发及 C 语言实现 : MiniGUI 剖析,
B994504A6443B9C4EA3AA328F730EBD7,基督山恩仇记 = The Count of monte cristo,
B994504A6443B9C4EA3AA328F730EBD7,老人与海 = The old man and the sea,
B994504A6443B9C4EA3AA328F730EBD7,LabVIEW入门与实战开发100例,
B994504A6443B9C4EA3AA328F730EBD7,鲁滨逊漂流记 = Robinson crusoe : 插图·中文导读英文版,
B994504A6443B9C4EA3AA328F730EBD7,LabVIEW虚拟仪器设计及分析,
9135842778BB733707755223A4DCD4D5,新GRE写作5.5,
9135842778BB733707755223A4DCD4D5,GRE 全真模拟试题集,
9135842778BB733707755223A4DCD4D5,新东方 GRE 全真试题 20 套,
673494CF41B366C5F1821E33C761999F,现代交换技术,
673494CF41B366C5F1821E33C761999F,综合宽带接入技术,
673494CF41B366C5F1821E33C761999F,计算机通信与网络,
3BB1738061C93FADE098AE3430D07B56,移动应用UI设计模式 = Mobile design pattern gallery UI patterns for mobile Apps,
3BB1738061C93FADE098AE3430D07B56,国际经典设计教程 : 交互设计 = The principles & processes of interactive design,
3BB1738061C93FADE098AE3430D07B56,超级APP视觉设计大揭秘,
3BB1738061C93FADE098AE3430D07B56,移动设计 = Mobile design,
3BB1738061C93FADE098AE3430D07B56,平面构成,
3BB1738061C93FADE098AE3430D07B56,没有极限的未来 : 手机人全面解构产业,
3BB1738061C93FADE098AE3430D07B56,立体构成,
3BB1738061C93FADE098AE3430D07B56,实用平面构成训练技法,
3BB1738061C93FADE098AE3430D07B56,触动人心 : 设计优秀的iPhone应用 = Tapworthy : designing great iPhone apps,
CCFB59E4899D213CAF699F8FD493C3CD,工业大数据 : 工业4.0时代的工业转型与价值创造 = Industrial big data : the revolutionary transformation and value creation in industry 4.0 era,
CCFB59E4899D213CAF699F8FD493C3CD,工业4.0大革命,
CCFB59E4899D213CAF699F8FD493C3CD,工业互联网 : 互联网+时代的产业转型 = Industrial internet : industrial transformation in internet+ERA,
CCFB59E4899D213CAF699F8FD493C3CD,与孩子一起学编程 = Computer programming for kids and other beginners,
CCFB59E4899D213CAF699F8FD493C3CD,布莱尔演说集 = Selected speeches of Tony Blair,
CCFB59E4899D213CAF699F8FD493C3CD,了不起的盖茨比 = The great Gatsby : 中文导读英文版,
CCFB59E4899D213CAF699F8FD493C3CD,LonWorks 技术开发和应用,
CCFB59E4899D213CAF699F8FD493C3CD,流动的盛宴 = A Moveable feast,
CCFB59E4899D213CAF699F8FD493C3CD,克林顿经典演讲词赏析 = Selected addresses of Bill Clinton,
CCFB59E4899D213CAF699F8FD493C3CD,Python Web开发学习实录,
